timestamp,reqID,stepName,duration_ms
2025-07-18 00:18:15.005,2fd9b1eb-57c0-4de4-8754-81fb501e6797,RABBITMQ_CONSUMER_PROCESS_MESSAGE_SUCCESS,18.11
2025-07-18 02:07:30.616,RABBITMQ_CONSUMER_PROCESS_MESSAGE,START,0.00
2025-07-18 02:07:30.628,49c2b276-3b4d-4165-98e1-0e2370d2edb4,RABBITMQ_CONSUMER_PROCESS_MESSAGE,0.00
2025-07-18 02:07:30.636,49c2b276-3b4d-4165-98e1-0e2370d2edb4,RABBITMQ_CONSUMER_MESSAGE_VALIDATION,0.02
2025-07-18 02:07:30.639,49c2b276-3b4d-4165-98e1-0e2370d2edb4,INSERT_JOB_TO_MARIADB_START,0.00
2025-07-18 02:07:30.652,49c2b276-3b4d-4165-98e1-0e2370d2edb4,INSERT_JOB_TO_MARIADB_END,13.38
2025-07-18 02:07:30.731,49c2b276-3b4d-4165-98e1-0e2370d2edb4,RABBITMQ_CONSUMER_PROCESS_MESSAGE_SUCCESS,94.73
2025-07-18 02:07:32.770,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,localize_task_START,0.00
2025-07-18 02:07:32.785,332ef005-6b79-445c-a2bc-a32933515613,UPDATE_JOB_STATUS_START,0.00
2025-07-18 02:07:32.803,332ef005-6b79-445c-a2bc-a32933515613,UPDATE_JOB_STATUS_END,18.27
2025-07-18 02:07:42.865,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,DOWNLOAD_CSV_FROM_MINIO_START,0.00
2025-07-18 02:07:42.957,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,DOWNLOAD_CSV_FROM_MINIO_END,92.53
2025-07-18 02:07:42.964,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,CREATE_TEMP_FILES_START,0.00
2025-07-18 02:07:42.971,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,CREATE_TEMP_FILES_END,7.00
2025-07-18 02:07:42.990,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,RUN_LOCALIZATION_START,0.00
2025-07-18 02:07:44.320,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,RUN_LOCALIZATION_END,1329.54
2025-07-18 02:07:44.424,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,SAVE_TO_MARIADB_DATABASE_START,0.00
2025-07-18 02:07:44.473,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,SAVE_TO_MARIADB_DATABASE_END,48.09
2025-07-18 02:07:44.505,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,NOTIFY_SUCCESS_START,0.00
